availableScenarioEnergy,configurationSuitability,currentMissionMode,enduranceFeasibility,energyMargin,flightFeasibility,lowBatteryTriggered,missionComplete,missionEnergyTotal,missionTime,remainingScenarioEnergy,returnedEarly,returnEnergyRequired,tier1EnergyIncrement,sentry.thrustMargin,sentry.platform.patrolSpeed,sentry.platform.power.batteryMass,sentry.platform.propulsion.motorSizeFactor,sentry.platform.propulsion.propellerDiameter,sentry.payload.spotlight.spotlightOnLoad,sentry.payload.speaker.speakerOnLoad
2.5200E5,false,MISSION_FAIL,false,-2.0328E5,true,true,false,4.5528E5,267.0000,-849.2633,true,0.0000,4680.0000,18.7635,4.5000,0.5000,2.5000,0.3500,25.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-2.0340E5,true,true,false,4.5540E5,266.0000,-1155.8967,true,0.0000,1800.0000,18.7635,4.5000,0.5000,2.5000,0.3500,35.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-2.0484E5,true,true,false,4.5684E5,266.0000,-1179.8967,true,0.0000,3240.0000,18.7635,4.5000,0.5000,2.5000,0.3500,35.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-2.0628E5,true,true,false,4.5828E5,266.0000,-1203.8967,true,0.0000,4680.0000,18.7635,4.5000,0.5000,2.5000,0.3500,35.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.5553E5,true,true,false,4.0753E5,293.0000,-1179.3980,true,0.0000,1800.0000,18.7635,5.0000,0.5000,2.5000,0.3500,15.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.5697E5,true,true,false,4.0897E5,292.0000,-693.9680,true,0.0000,3240.0000,18.7635,5.0000,0.5000,2.5000,0.3500,15.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.5841E5,true,true,false,4.1041E5,292.0000,-981.9680,true,0.0000,4680.0000,18.7635,5.0000,0.5000,2.5000,0.3500,15.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.5853E5,true,true,false,4.1053E5,291.0000,-1182.5380,true,0.0000,1800.0000,18.7635,5.0000,0.5000,2.5000,0.3500,25.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.5997E5,true,true,false,4.1197E5,290.0000,-671.1080,true,0.0000,3240.0000,18.7635,5.0000,0.5000,2.5000,0.3500,25.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.6141E5,true,true,false,4.1341E5,290.0000,-943.1080,true,0.0000,4680.0000,18.7635,5.0000,0.5000,2.5000,0.3500,25.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.6153E5,true,true,false,4.1353E5,289.0000,-1145.6780,true,0.0000,1800.0000,18.7635,5.0000,0.5000,2.5000,0.3500,35.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.6297E5,true,true,false,4.1497E5,288.0000,-608.2480,true,0.0000,3240.0000,18.7635,5.0000,0.5000,2.5000,0.3500,35.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.6441E5,true,true,false,4.1641E5,288.0000,-864.2480,true,0.0000,4680.0000,18.7635,5.0000,0.5000,2.5000,0.3500,35.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.2127E5,true,true,false,3.7327E5,317.0000,-755.5300,true,0.0000,1800.0000,18.7635,5.5000,0.5000,2.5000,0.3500,15.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.2271E5,true,true,false,3.7471E5,316.0000,-564.2300,true,0.0000,3240.0000,18.7635,5.5000,0.5000,2.5000,0.3500,15.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.2415E5,true,true,false,3.7615E5,316.0000,-1084.2300,true,0.0000,4680.0000,18.7635,5.5000,0.5000,2.5000,0.3500,15.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.2427E5,true,true,false,3.7627E5,315.0000,-1172.9300,true,0.0000,1800.0000,18.7635,5.5000,0.5000,2.5000,0.3500,25.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.2571E5,true,true,false,3.7771E5,314.0000,-955.6300,true,0.0000,3240.0000,18.7635,5.5000,0.5000,2.5000,0.3500,25.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.2715E5,true,true,false,3.7915E5,313.0000,-722.3300,true,0.0000,4680.0000,18.7635,5.5000,0.5000,2.5000,0.3500,25.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.2727E5,true,true,false,3.7927E5,312.0000,-819.0300,true,0.0000,1800.0000,18.7635,5.5000,0.5000,2.5000,0.3500,35.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.2871E5,true,true,false,3.8071E5,311.0000,-567.7300,true,0.0000,3240.0000,18.7635,5.5000,0.5000,2.5000,0.3500,35.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.3015E5,true,true,false,3.8215E5,311.0000,-1047.7300,true,0.0000,4680.0000,18.7635,5.5000,0.5000,2.5000,0.3500,35.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-1.0893E5,true,true,false,4.6173E5,376.0000,-801.7557,true,0.0000,1800.0000,16.8015,4.5000,0.7000,2.5000,0.3500,15.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-1.1037E5,true,true,false,4.6317E5,375.0000,-825.5510,true,0.0000,3240.0000,16.8015,4.5000,0.7000,2.5000,0.3500,15.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-1.1181E5,true,true,false,4.6461E5,374.0000,-833.3462,true,0.0000,4680.0000,16.8015,4.5000,0.7000,2.5000,0.3500,15.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-1.1193E5,true,true,false,4.6473E5,374.0000,-1367.3462,true,0.0000,1800.0000,16.8015,4.5000,0.7000,2.5000,0.3500,25.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-1.1337E5,true,true,false,4.6617E5,373.0000,-1365.1414,true,0.0000,3240.0000,16.8015,4.5000,0.7000,2.5000,0.3500,25.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-1.1481E5,true,true,false,4.6761E5,372.0000,-1346.9367,true,0.0000,4680.0000,16.8015,4.5000,0.7000,2.5000,0.3500,25.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-1.1493E5,true,true,false,4.6773E5,371.0000,-1000.7319,true,0.0000,1800.0000,16.8015,4.5000,0.7000,2.5000,0.3500,35.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-1.1637E5,true,true,false,4.6917E5,370.0000,-964.5271,true,0.0000,3240.0000,16.8015,4.5000,0.7000,2.5000,0.3500,35.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-1.1781E5,true,true,false,4.7061E5,369.0000,-912.3224,true,0.0000,4680.0000,16.8015,4.5000,0.7000,2.5000,0.3500,35.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-65826.5143,true,true,false,4.1863E5,411.0000,-1029.2249,true,0.0000,1800.0000,16.8015,5.0000,0.7000,2.5000,0.3500,15.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-67266.5143,true,true,false,4.2007E5,409.0000,-665.2563,true,0.0000,3240.0000,16.8015,5.0000,0.7000,2.5000,0.3500,15.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-68706.5143,true,true,false,4.2151E5,408.0000,-1079.2720,true,0.0000,4680.0000,16.8015,5.0000,0.7000,2.5000,0.3500,15.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-68826.5143,true,true,false,4.2163E5,408.0000,-1367.2720,true,0.0000,1800.0000,16.8015,5.0000,0.7000,2.5000,0.3500,25.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-70266.5143,true,true,false,4.2307E5,406.0000,-959.3034,true,0.0000,3240.0000,16.8015,5.0000,0.7000,2.5000,0.3500,25.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-71706.5143,true,true,false,4.2451E5,405.0000,-1339.3191,true,0.0000,4680.0000,16.8015,5.0000,0.7000,2.5000,0.3500,25.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-71826.5143,true,true,false,4.2463E5,404.0000,-831.3349,true,0.0000,1800.0000,16.8015,5.0000,0.7000,2.5000,0.3500,35.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-73266.5143,true,true,false,4.2607E5,403.0000,-1193.3506,true,0.0000,3240.0000,16.8015,5.0000,0.7000,2.5000,0.3500,35.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-74706.5143,true,true,false,4.2751E5,401.0000,-709.3820,true,0.0000,4680.0000,16.8015,5.0000,0.7000,2.5000,0.3500,35.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-30558.1948,true,true,false,3.8336E5,445.0000,-817.8929,true,0.0000,1800.0000,16.8015,5.5000,0.7000,2.5000,0.3500,15.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-31998.1948,true,true,false,3.8480E5,443.0000,-719.9243,true,0.0000,3240.0000,16.8015,5.5000,0.7000,2.5000,0.3500,15.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-33438.1948,true,true,false,3.8624E5,441.0000,-621.9557,true,0.0000,4680.0000,16.8015,5.5000,0.7000,2.5000,0.3500,15.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-33558.1948,true,true,false,3.8636E5,441.0000,-741.9557,true,0.0000,1800.0000,16.8015,5.5000,0.7000,2.5000,0.3500,25.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-34998.1948,true,true,false,3.8780E5,439.0000,-643.9871,true,0.0000,3240.0000,16.8015,5.5000,0.7000,2.5000,0.3500,25.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-36438.1948,true,true,false,3.8924E5,437.0000,-546.0186,true,0.0000,4680.0000,16.8015,5.5000,0.7000,2.5000,0.3500,25.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-36558.1948,true,true,false,3.8936E5,437.0000,-666.0186,true,0.0000,1800.0000,16.8015,5.5000,0.7000,2.5000,0.3500,35.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-37998.1948,true,true,false,3.9080E5,435.0000,-568.0500,true,0.0000,3240.0000,16.8015,5.5000,0.7000,2.5000,0.3500,35.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-39438.1948,true,true,false,3.9224E5,434.0000,-1239.0657,true,0.0000,4680.0000,16.8015,5.5000,0.7000,2.5000,0.3500,35.0000,26.0000
4.5360E5,false,MISSION_FAIL,false,-20464.8095,true,true,false,4.7406E5,483.0000,-1026.6957,true,0.0000,1800.0000,14.8395,4.5000,0.9000,2.5000,0.3500,15.0000,10.0000
4.5360E5,false,MISSION_FAIL,false,-21904.8095,true,true,false,4.7550E5,481.0000,-887.6186,true,0.0000,3240.0000,14.8395,4.5000,0.9000,2.5000,0.3500,15.0000,18.0000
4.5360E5,false,MISSION_FAIL,false,-23344.8095,true,true,false,4.7694E5,479.0000,-748.5414,true,0.0000,4680.0000,14.8395,4.5000,0.9000,2.5000,0.3500,15.0000,26.0000
4.5360E5,false,MISSION_FAIL,false,-23464.8095,true,true,false,4.7706E5,479.0000,-868.5414,true,0.0000,1800.0000,14.8395,4.5000,0.9000,2.5000,0.3500,25.0000,10.0000
4.5360E5,false,MISSION_FAIL,false,-24904.8095,true,true,false,4.7850E5,477.0000,-729.4643,true,0.0000,3240.0000,14.8395,4.5000,0.9000,2.5000,0.3500,25.0000,18.0000
4.5360E5,false,MISSION_FAIL,false,-26344.8095,true,true,false,4.7994E5,476.0000,-1379.9257,true,0.0000,4680.0000,14.8395,4.5000,0.9000,2.5000,0.3500,25.0000,26.0000
4.5360E5,false,MISSION_FAIL,false,-26464.8095,true,true,false,4.8006E5,475.0000,-710.3871,true,0.0000,1800.0000,14.8395,4.5000,0.9000,2.5000,0.3500,35.0000,10.0000
4.5360E5,false,MISSION_FAIL,false,-27904.8095,true,true,false,4.8150E5,474.0000,-1360.8486,true,0.0000,3240.0000,14.8395,4.5000,0.9000,2.5000,0.3500,35.0000,18.0000
4.5360E5,false,MISSION_FAIL,false,-29344.8095,true,true,false,4.8294E5,472.0000,-1221.7714,true,0.0000,4680.0000,14.8395,4.5000,0.9000,2.5000,0.3500,35.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,23874.1714,true,false,true,4.2973E5,496.0000,22649.9097,false,0.0000,1800.0000,14.8395,5.0000,0.9000,2.5000,0.3500,15.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,22434.1714,true,false,true,4.3117E5,496.0000,21209.9097,false,0.0000,3240.0000,14.8395,5.0000,0.9000,2.5000,0.3500,15.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,20994.1714,true,false,true,4.3261E5,496.0000,19769.9097,false,0.0000,4680.0000,14.8395,5.0000,0.9000,2.5000,0.3500,15.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,20874.1714,true,false,true,4.3273E5,496.0000,19649.9097,false,0.0000,1800.0000,14.8395,5.0000,0.9000,2.5000,0.3500,25.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,19434.1714,true,false,true,4.3417E5,496.0000,18209.9097,false,0.0000,3240.0000,14.8395,5.0000,0.9000,2.5000,0.3500,25.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,17994.1714,true,false,true,4.3561E5,496.0000,16769.9097,false,0.0000,4680.0000,14.8395,5.0000,0.9000,2.5000,0.3500,25.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,17874.1714,true,false,true,4.3573E5,496.0000,16649.9097,false,0.0000,1800.0000,14.8395,5.0000,0.9000,2.5000,0.3500,35.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,16434.1714,true,false,true,4.3717E5,496.0000,15209.9097,false,0.0000,3240.0000,14.8395,5.0000,0.9000,2.5000,0.3500,35.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,14994.1714,true,false,true,4.3861E5,496.0000,13769.9097,false,0.0000,4680.0000,14.8395,5.0000,0.9000,2.5000,0.3500,35.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,60151.5195,true,false,true,3.9345E5,486.0000,58314.8829,false,0.0000,1800.0000,14.8395,5.5000,0.9000,2.5000,0.3500,15.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,58711.5195,true,false,true,3.9489E5,486.0000,56874.8829,false,0.0000,3240.0000,14.8395,5.5000,0.9000,2.5000,0.3500,15.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,57271.5195,true,false,true,3.9633E5,486.0000,55434.8829,false,0.0000,4680.0000,14.8395,5.5000,0.9000,2.5000,0.3500,15.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,57151.5195,true,false,true,3.9645E5,486.0000,55314.8829,false,0.0000,1800.0000,14.8395,5.5000,0.9000,2.5000,0.3500,25.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,55711.5195,true,false,true,3.9789E5,486.0000,53874.8829,false,0.0000,3240.0000,14.8395,5.5000,0.9000,2.5000,0.3500,25.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,54271.5195,true,false,true,3.9933E5,486.0000,52434.8829,false,0.0000,4680.0000,14.8395,5.5000,0.9000,2.5000,0.3500,25.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,54151.5195,true,false,true,3.9945E5,486.0000,52314.8829,false,0.0000,1800.0000,14.8395,5.5000,0.9000,2.5000,0.3500,35.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,52711.5195,true,false,true,4.0089E5,486.0000,50874.8829,false,0.0000,3240.0000,14.8395,5.5000,0.9000,2.5000,0.3500,35.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,51271.5195,true,false,true,4.0233E5,486.0000,49434.8829,false,0.0000,4680.0000,14.8395,5.5000,0.9000,2.5000,0.3500,35.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,68002.6190,true,false,true,4.8640E5,510.0000,66072.9476,false,0.0000,1800.0000,12.8775,4.5000,1.1000,2.5000,0.3500,15.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,66562.6190,true,false,true,4.8784E5,510.0000,64632.9476,false,0.0000,3240.0000,12.8775,4.5000,1.1000,2.5000,0.3500,15.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,65122.6190,true,false,true,4.8928E5,510.0000,63192.9476,false,0.0000,4680.0000,12.8775,4.5000,1.1000,2.5000,0.3500,15.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,65002.6190,true,false,true,4.8940E5,510.0000,63072.9476,false,0.0000,1800.0000,12.8775,4.5000,1.1000,2.5000,0.3500,25.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,63562.6190,true,false,true,4.9084E5,510.0000,61632.9476,false,0.0000,3240.0000,12.8775,4.5000,1.1000,2.5000,0.3500,25.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,62122.6190,true,false,true,4.9228E5,510.0000,60192.9476,false,0.0000,4680.0000,12.8775,4.5000,1.1000,2.5000,0.3500,25.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,62002.6190,true,false,true,4.9240E5,510.0000,60072.9476,false,0.0000,1800.0000,12.8775,4.5000,1.1000,2.5000,0.3500,35.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,60562.6190,true,false,true,4.9384E5,510.0000,58632.9476,false,0.0000,3240.0000,12.8775,4.5000,1.1000,2.5000,0.3500,35.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,59122.6190,true,false,true,4.9528E5,510.0000,57192.9476,false,0.0000,4680.0000,12.8775,4.5000,1.1000,2.5000,0.3500,35.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,1.1357E5,true,false,true,4.4083E5,496.0000,1.1232E5,false,0.0000,1800.0000,12.8775,5.0000,1.1000,2.5000,0.3500,15.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,1.1213E5,true,false,true,4.4227E5,496.0000,1.1088E5,false,0.0000,3240.0000,12.8775,5.0000,1.1000,2.5000,0.3500,15.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,1.1069E5,true,false,true,4.4371E5,496.0000,1.0944E5,false,0.0000,4680.0000,12.8775,5.0000,1.1000,2.5000,0.3500,15.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,1.1057E5,true,false,true,4.4383E5,496.0000,1.0932E5,false,0.0000,1800.0000,12.8775,5.0000,1.1000,2.5000,0.3500,25.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,1.0913E5,true,false,true,4.4527E5,496.0000,1.0788E5,false,0.0000,3240.0000,12.8775,5.0000,1.1000,2.5000,0.3500,25.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,1.0769E5,true,false,true,4.4671E5,496.0000,1.0644E5,false,0.0000,4680.0000,12.8775,5.0000,1.1000,2.5000,0.3500,25.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,1.0757E5,true,false,true,4.4683E5,496.0000,1.0632E5,false,0.0000,1800.0000,12.8775,5.0000,1.1000,2.5000,0.3500,35.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,1.0613E5,true,false,true,4.4827E5,496.0000,1.0488E5,false,0.0000,3240.0000,12.8775,5.0000,1.1000,2.5000,0.3500,35.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,1.0469E5,true,false,true,4.4971E5,496.0000,1.0344E5,false,0.0000,4680.0000,12.8775,5.0000,1.1000,2.5000,0.3500,35.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,1.5086E5,true,false,true,4.0354E5,486.0000,1.4898E5,false,0.0000,1800.0000,12.8775,5.5000,1.1000,2.5000,0.3500,15.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4942E5,true,false,true,4.0498E5,486.0000,1.4754E5,false,0.0000,3240.0000,12.8775,5.5000,1.1000,2.5000,0.3500,15.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4798E5,true,false,true,4.0642E5,486.0000,1.4610E5,false,0.0000,4680.0000,12.8775,5.5000,1.1000,2.5000,0.3500,15.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4786E5,true,false,true,4.0654E5,486.0000,1.4598E5,false,0.0000,1800.0000,12.8775,5.5000,1.1000,2.5000,0.3500,25.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4642E5,true,false,true,4.0798E5,486.0000,1.4454E5,false,0.0000,3240.0000,12.8775,5.5000,1.1000,2.5000,0.3500,25.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4498E5,true,false,true,4.0942E5,486.0000,1.4310E5,false,0.0000,4680.0000,12.8775,5.5000,1.1000,2.5000,0.3500,25.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4486E5,true,false,true,4.0954E5,486.0000,1.4298E5,false,0.0000,1800.0000,12.8775,5.5000,1.1000,2.5000,0.3500,35.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4342E5,true,false,true,4.1098E5,486.0000,1.4154E5,false,0.0000,3240.0000,12.8775,5.5000,1.1000,2.5000,0.3500,35.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,1.4198E5,true,false,true,4.1242E5,486.0000,1.4010E5,false,0.0000,4680.0000,12.8775,5.5000,1.1000,2.5000,0.3500,35.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,1.5647E5,true,false,true,4.9873E5,510.0000,1.5449E5,false,0.0000,1800.0000,10.9155,4.5000,1.3000,2.5000,0.3500,15.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,1.5503E5,true,false,true,5.0017E5,510.0000,1.5305E5,false,0.0000,3240.0000,10.9155,4.5000,1.3000,2.5000,0.3500,15.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,1.5359E5,true,false,true,5.0161E5,510.0000,1.5161E5,false,0.0000,4680.0000,10.9155,4.5000,1.3000,2.5000,0.3500,15.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,1.5347E5,true,false,true,5.0173E5,510.0000,1.5149E5,false,0.0000,1800.0000,10.9155,4.5000,1.3000,2.5000,0.3500,25.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,1.5203E5,true,false,true,5.0317E5,510.0000,1.5005E5,false,0.0000,3240.0000,10.9155,4.5000,1.3000,2.5000,0.3500,25.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,1.5059E5,true,false,true,5.0461E5,510.0000,1.4861E5,false,0.0000,4680.0000,10.9155,4.5000,1.3000,2.5000,0.3500,25.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,1.5047E5,true,false,true,5.0473E5,510.0000,1.4849E5,false,0.0000,1800.0000,10.9155,4.5000,1.3000,2.5000,0.3500,35.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,1.4903E5,true,false,true,5.0617E5,510.0000,1.4705E5,false,0.0000,3240.0000,10.9155,4.5000,1.3000,2.5000,0.3500,35.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,1.4759E5,true,false,true,5.0761E5,510.0000,1.4561E5,false,0.0000,4680.0000,10.9155,4.5000,1.3000,2.5000,0.3500,35.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,2.0328E5,true,false,true,4.5192E5,496.0000,2.0199E5,false,0.0000,1800.0000,10.9155,5.0000,1.3000,2.5000,0.3500,15.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,2.0184E5,true,false,true,4.5336E5,496.0000,2.0055E5,false,0.0000,3240.0000,10.9155,5.0000,1.3000,2.5000,0.3500,15.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,2.0040E5,true,false,true,4.5480E5,496.0000,1.9911E5,false,0.0000,4680.0000,10.9155,5.0000,1.3000,2.5000,0.3500,15.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,2.0028E5,true,false,true,4.5492E5,496.0000,1.9899E5,false,0.0000,1800.0000,10.9155,5.0000,1.3000,2.5000,0.3500,25.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,1.9884E5,true,false,true,4.5636E5,496.0000,1.9755E5,false,0.0000,3240.0000,10.9155,5.0000,1.3000,2.5000,0.3500,25.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,1.9740E5,true,false,true,4.5780E5,496.0000,1.9611E5,false,0.0000,4680.0000,10.9155,5.0000,1.3000,2.5000,0.3500,25.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,1.9728E5,true,false,true,4.5792E5,496.0000,1.9599E5,false,0.0000,1800.0000,10.9155,5.0000,1.3000,2.5000,0.3500,35.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,1.9584E5,true,false,true,4.5936E5,496.0000,1.9455E5,false,0.0000,3240.0000,10.9155,5.0000,1.3000,2.5000,0.3500,35.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,1.9440E5,true,false,true,4.6080E5,496.0000,1.9311E5,false,0.0000,4680.0000,10.9155,5.0000,1.3000,2.5000,0.3500,35.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,2.4157E5,true,false,true,4.1363E5,486.0000,2.3964E5,false,0.0000,1800.0000,10.9155,5.5000,1.3000,2.5000,0.3500,15.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,2.4013E5,true,false,true,4.1507E5,486.0000,2.3820E5,false,0.0000,3240.0000,10.9155,5.5000,1.3000,2.5000,0.3500,15.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,2.3869E5,true,false,true,4.1651E5,486.0000,2.3676E5,false,0.0000,4680.0000,10.9155,5.5000,1.3000,2.5000,0.3500,15.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,2.3857E5,true,false,true,4.1663E5,486.0000,2.3664E5,false,0.0000,1800.0000,10.9155,5.5000,1.3000,2.5000,0.3500,25.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,2.3713E5,true,false,true,4.1807E5,486.0000,2.3520E5,false,0.0000,3240.0000,10.9155,5.5000,1.3000,2.5000,0.3500,25.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,2.3569E5,true,false,true,4.1951E5,486.0000,2.3376E5,false,0.0000,4680.0000,10.9155,5.5000,1.3000,2.5000,0.3500,25.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,2.3557E5,true,false,true,4.1963E5,486.0000,2.3364E5,false,0.0000,1800.0000,10.9155,5.5000,1.3000,2.5000,0.3500,35.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,2.3413E5,true,false,true,4.2107E5,486.0000,2.3220E5,false,0.0000,3240.0000,10.9155,5.5000,1.3000,2.5000,0.3500,35.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,2.3269E5,true,false,true,4.2251E5,486.0000,2.3076E5,false,0.0000,4680.0000,10.9155,5.5000,1.3000,2.5000,0.3500,35.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.2906E5,true,true,false,3.8106E5,322.0000,-584.5250,true,0.0000,1800.0000,35.5635,4.5000,0.5000,3.0000,0.3500,15.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.3050E5,true,true,false,3.8250E5,322.0000,-1056.5250,true,0.0000,3240.0000,35.5635,4.5000,0.5000,3.0000,0.3500,15.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.3194E5,true,true,false,3.8394E5,321.0000,-789.7194,true,0.0000,4680.0000,35.5635,4.5000,0.5000,3.0000,0.3500,15.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.3206E5,true,true,false,3.8406E5,320.0000,-908.9139,true,0.0000,1800.0000,35.5635,4.5000,0.5000,3.0000,0.3500,25.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.3350E5,true,true,false,3.8550E5,319.0000,-624.1083,true,0.0000,3240.0000,35.5635,4.5000,0.5000,3.0000,0.3500,25.0000,18.0000
